Frames,Total Rotations,Average time per rotation (s),Rotations per 20 seconds,Mouse number,Hemisphere,Brain region,Stimulation,Time stim is ON (s),Session #,Control #,File name path,Video file,Time stim is OFF (s)
750,0.5241831908118286,57.23190007969829,0.3494554605412191,28,Left,ZI,50Hz,30.0,2.0,,/Users/Carolina/SLEAP_project/inference/28_left_ZI_50Hz_2.h5,28_left_ZI_50Hz_2,
750,1.278616697290096,23.46285643194093,0.8524111315267308,28,Left,ZI,50Hz,30.0,3.0,,/Users/Carolina/SLEAP_project/inference/28_left_ZI_50Hz_2.h5,28_left_ZI_50Hz_2,
750,-0.8706342714018558,34.45763736327007,0.5804228476012372,28,Left,ZI,50Hz,,,1.0,/Users/Carolina/SLEAP_project/inference/28_left_ZI_50Hz_2.h5,28_left_ZI_50Hz_2,30.0
750,2.671948447615792,11.22776153363637,1.7812989650771949,28,Left,ZI,50Hz,,,2.0,/Users/Carolina/SLEAP_project/inference/28_left_ZI_50Hz_2.h5,28_left_ZI_50Hz_2,30.0
750,0.3272756988704401,91.66583435171644,0.2181837992469601,28,Left,ZI,50Hz,,,3.0,/Users/Carolina/SLEAP_project/inference/28_left_ZI_50Hz_2.h5,28_left_ZI_50Hz_2,30.0
750,1.1664738182628216,25.718536953257715,0.7776492121752144,28,Left,ZI,50Hz,30.0,1.0,,/Users/Carolina/SLEAP_project/inference/28_left_ZI_50Hz.h5,28_left_ZI_50Hz,
750,0.688833559148284,43.55188506944092,0.4592223727655227,28,Left,ZI,50Hz,30.0,2.0,,/Users/Carolina/SLEAP_project/inference/28_left_ZI_50Hz.h5,28_left_ZI_50Hz,
750,-0.6582001277964731,45.57884256333132,0.4388000851976487,28,Left,ZI,50Hz,30.0,3.0,,/Users/Carolina/SLEAP_project/inference/28_left_ZI_50Hz.h5,28_left_ZI_50Hz,
750,1.5234599272700793,19.692017796462583,1.015639951513386,28,Left,ZI,50Hz,,,1.0,/Users/Carolina/SLEAP_project/inference/28_left_ZI_50Hz.h5,28_left_ZI_50Hz,30.0
750,1.641291687088157,18.278286690907144,1.0941944580587717,28,Left,ZI,50Hz,,,2.0,/Users/Carolina/SLEAP_project/inference/28_left_ZI_50Hz.h5,28_left_ZI_50Hz,30.0
750,1.0519732667855042,28.51783495570231,0.7013155111903362,28,Left,ZI,50Hz,,,3.0,/Users/Carolina/SLEAP_project/inference/28_left_ZI_50Hz.h5,28_left_ZI_50Hz,30.0
2250,1.518456665623761,59.27070692072022,0.337434814583058,28,Left,ZI,50Hz,,,4.0,/Users/Carolina/SLEAP_project/inference/28_left_ZI_50Hz.h5,28_left_ZI_50Hz,90.0
500,0.2771449482850975,72.16440394730235,0.2771449482850975,41,Left,PL,50hz,20.0,1.0,,/Users/Carolina/SLEAP_project/inference/41_left_PL_50hz_2.h5,41_left_PL_50hz_2,
500,0.0830942455262735,240.69055412117817,0.0830942455262735,41,Left,PL,50hz,20.0,2.0,,/Users/Carolina/SLEAP_project/inference/41_left_PL_50hz_2.h5,41_left_PL_50hz_2,
500,-0.569981791666245,35.0888401917777,0.569981791666245,41,Left,PL,50hz,20.0,3.0,,/Users/Carolina/SLEAP_project/inference/41_left_PL_50hz_2.h5,41_left_PL_50hz_2,
375,1.21348979491165,12.361043383221938,1.6179863932155334,41,Left,PL,50hz,,,1.0,/Users/Carolina/SLEAP_project/inference/41_left_PL_50hz_2.h5,41_left_PL_50hz_2,15.0
1000,1.163836308380099,34.36909444393819,0.5819181541900497,41,Left,PL,50hz,,,2.0,/Users/Carolina/SLEAP_project/inference/41_left_PL_50hz_2.h5,41_left_PL_50hz_2,40.0
1000,-0.2713300587202321,147.4219265962122,0.135665029360116,41,Left,PL,50hz,,,3.0,/Users/Carolina/SLEAP_project/inference/41_left_PL_50hz_2.h5,41_left_PL_50hz_2,40.0
1001,0.1117911964578019,491.9886515461078,0.0406513441664734,41,Left,PL,50hz,,,4.0,/Users/Carolina/SLEAP_project/inference/41_left_PL_50hz_2.h5,41_left_PL_50hz_2,55.0
500,0.1925508280730302,103.86867820903086,0.1925508280730302,41,Left,PL,50hz,20.0,1.0,,/Users/Carolina/SLEAP_project/inference/41_left_PL_50hz.h5,41_left_PL_50hz,
500,-1.6736559363302714,11.949887408670651,1.6736559363302714,41,Left,PL,50hz,20.0,2.0,,/Users/Carolina/SLEAP_project/inference/41_left_PL_50hz.h5,41_left_PL_50hz,
500,-0.16161684216226,123.74947890591996,0.16161684216226,41,Left,PL,50hz,20.0,3.0,,/Users/Carolina/SLEAP_project/inference/41_left_PL_50hz.h5,41_left_PL_50hz,
375,0.1399029967714848,107.2171457806636,0.1865373290286464,41,Left,PL,50hz,,,1.0,/Users/Carolina/SLEAP_project/inference/41_left_PL_50hz.h5,41_left_PL_50hz,15.0
1000,-0.5186893657295069,77.11744763408113,0.2593446828647534,41,Left,PL,50hz,,,2.0,/Users/Carolina/SLEAP_project/inference/41_left_PL_50hz.h5,41_left_PL_50hz,40.0
1000,-1.2002045085298854,33.327653508813654,0.6001022542649427,41,Left,PL,50hz,,,3.0,/Users/Carolina/SLEAP_project/inference/41_left_PL_50hz.h5,41_left_PL_50hz,40.0
1002,0.7267231068369344,75.68219516149382,0.2642629479407034,41,Left,PL,50hz,,,4.0,/Users/Carolina/SLEAP_project/inference/41_left_PL_50hz.h5,41_left_PL_50hz,55.0
500,-0.1184970526205018,168.78056928598824,0.1184970526205018,41,Right,PL,50hz,20.0,1.0,,/Users/Carolina/SLEAP_project/inference/41_right_PL_50hz_2.h5,41_right_PL_50hz_2,
500,0.712032659867668,28.08859919953253,0.712032659867668,41,Right,PL,50hz,20.0,2.0,,/Users/Carolina/SLEAP_project/inference/41_right_PL_50hz_2.h5,41_right_PL_50hz_2,
500,-0.7397429565753205,27.03641828857833,0.7397429565753205,41,Right,PL,50hz,20.0,3.0,,/Users/Carolina/SLEAP_project/inference/41_right_PL_50hz_2.h5,41_right_PL_50hz_2,
375,-0.161843294988399,92.68224550838023,0.215791059984532,41,Right,PL,50hz,,,1.0,/Users/Carolina/SLEAP_project/inference/41_right_PL_50hz_2.h5,41_right_PL_50hz_2,15.0
1000,1.880129562734399,21.275129540447896,0.9400647813671994,41,Right,PL,50hz,,,2.0,/Users/Carolina/SLEAP_project/inference/41_right_PL_50hz_2.h5,41_right_PL_50hz_2,40.0
1000,1.1463457152716563,34.89348759900146,0.5731728576358281,41,Right,PL,50hz,,,3.0,/Users/Carolina/SLEAP_project/inference/41_right_PL_50hz_2.h5,41_right_PL_50hz_2,40.0
1000,-0.6957084079233946,79.05610938951901,0.2529848756085071,41,Right,PL,50hz,,,4.0,/Users/Carolina/SLEAP_project/inference/41_right_PL_50hz_2.h5,41_right_PL_50hz_2,55.0
500,0.6088633737315162,32.84809180986994,0.6088633737315162,41,Right,PL,50hz,20.0,1.0,,/Users/Carolina/SLEAP_project/inference/41_right_PL_50hz.h5,41_right_PL_50hz,
500,-0.357148930449437,55.999047721722015,0.3571489304494369,41,Right,PL,50hz,20.0,2.0,,/Users/Carolina/SLEAP_project/inference/41_right_PL_50hz.h5,41_right_PL_50hz,
500,-0.0572646687473924,349.255490994361,0.0572646687473924,41,Right,PL,50hz,20.0,3.0,,/Users/Carolina/SLEAP_project/inference/41_right_PL_50hz.h5,41_right_PL_50hz,
375,0.296179624135958,50.64494238507917,0.3949061655146107,41,Right,PL,50hz,,,1.0,/Users/Carolina/SLEAP_project/inference/41_right_PL_50hz.h5,41_right_PL_50hz,15.0
1000,-0.9647161390054017,41.46297380412752,0.4823580695027007,41,Right,PL,50hz,,,2.0,/Users/Carolina/SLEAP_project/inference/41_right_PL_50hz.h5,41_right_PL_50hz,40.0
1000,-0.1255435252028466,318.61459948149525,0.0627717626014233,41,Right,PL,50hz,,,3.0,/Users/Carolina/SLEAP_project/inference/41_right_PL_50hz.h5,41_right_PL_50hz,40.0
500,5.342122537199156,3.743830258615873,5.342122537199156,37,Left,DLS,50hz,20.0,1.0,,/Users/Carolina/SLEAP_project/inference/37_left_LS_50hz_2.h5,37_left_LS_50hz_2,
500,1.5192410393564506,13.164467969132788,1.5192410393564506,37,Left,DLS,50hz,20.0,2.0,,/Users/Carolina/SLEAP_project/inference/37_left_LS_50hz_2.h5,37_left_LS_50hz_2,
500,0.5182452595647338,38.59176640959088,0.5182452595647338,37,Left,DLS,50hz,20.0,3.0,,/Users/Carolina/SLEAP_project/inference/37_left_LS_50hz_2.h5,37_left_LS_50hz_2,
375,-0.298563091079955,50.24063740009649,0.39808412143994,37,Left,DLS,50hz,,,1.0,/Users/Carolina/SLEAP_project/inference/37_left_LS_50hz_2.h5,37_left_LS_50hz_2,15.0
1000,-0.0950942416142447,420.6353541601636,0.0475471208071223,37,Left,DLS,50hz,,,2.0,/Users/Carolina/SLEAP_project/inference/37_left_LS_50hz_2.h5,37_left_LS_50hz_2,40.0
1000,-2.539132550520315,15.753411530958974,1.2695662752601575,37,Left,DLS,50hz,,,3.0,/Users/Carolina/SLEAP_project/inference/37_left_LS_50hz_2.h5,37_left_LS_50hz_2,40.0
1000,0.1739845203795613,229.9055106324216,0.0869922601897806,37,Left,DLS,50hz,,,4.0,/Users/Carolina/SLEAP_project/inference/37_left_LS_50hz_2.h5,37_left_LS_50hz_2,40.0
500,4.444679749410347,4.499761766334975,4.444679749410347,37,Left,DLS,50hz,20.0,1.0,,/Users/Carolina/SLEAP_project/inference/37_left_LS_50hz.h5,37_left_LS_50hz,
500,5.676023089763227,3.523593840918341,5.676023089763227,37,Left,DLS,50hz,20.0,2.0,,/Users/Carolina/SLEAP_project/inference/37_left_LS_50hz.h5,37_left_LS_50hz,
500,4.586428953082604,4.360691118208147,4.586428953082604,37,Left,DLS,50hz,20.0,3.0,,/Users/Carolina/SLEAP_project/inference/37_left_LS_50hz.h5,37_left_LS_50hz,
375,-1.1055647518965894,13.567726335583323,1.4740863358621192,37,Left,DLS,50hz,,,1.0,/Users/Carolina/SLEAP_project/inference/37_left_LS_50hz.h5,37_left_LS_50hz,15.0
1000,-1.7327692755210544,23.08443516692189,0.8663846377605272,37,Left,DLS,50hz,,,2.0,/Users/Carolina/SLEAP_project/inference/37_left_LS_50hz.h5,37_left_LS_50hz,40.0
1000,0.0219319938749948,1823.81958649026,0.0109659969374974,37,Left,DLS,50hz,,,3.0,/Users/Carolina/SLEAP_project/inference/37_left_LS_50hz.h5,37_left_LS_50hz,40.0
1000,-1.127100711773741,35.489286433908106,0.5635503558868705,37,Left,DLS,50hz,,,4.0,/Users/Carolina/SLEAP_project/inference/37_left_LS_50hz.h5,37_left_LS_50hz,40.0
500,-2.389958842418342,8.368344945958349,2.389958842418342,37,Right,DLS,50hz,20.0,1.0,,/Users/Carolina/SLEAP_project/inference/37_right_LS_50hz_2.h5,37_right_LS_50hz_2,
500,-1.0692998443929884,18.703827654022938,1.0692998443929884,37,Right,DLS,50hz,20.0,2.0,,/Users/Carolina/SLEAP_project/inference/37_right_LS_50hz_2.h5,37_right_LS_50hz_2,
500,-2.9562442077569258,6.765340951035693,2.9562442077569258,37,Right,DLS,50hz,20.0,3.0,,/Users/Carolina/SLEAP_project/inference/37_right_LS_50hz_2.h5,37_right_LS_50hz_2,
375,-0.3433951896623852,43.68145056064269,0.4578602528831803,37,Right,DLS,50hz,,,1.0,/Users/Carolina/SLEAP_project/inference/37_right_LS_50hz_2.h5,37_right_LS_50hz_2,15.0
1000,-0.1646604516647194,242.9241484254381,0.0823302258323597,37,Right,DLS,50hz,,,2.0,/Users/Carolina/SLEAP_project/inference/37_right_LS_50hz_2.h5,37_right_LS_50hz_2,40.0
1000,-0.3936052529242382,101.62465999329348,0.1968026264621191,37,Right,DLS,50hz,,,3.0,/Users/Carolina/SLEAP_project/inference/37_right_LS_50hz_2.h5,37_right_LS_50hz_2,40.0
1000,1.2566968085701364,31.829475277741658,0.6283484042850682,37,Right,DLS,50hz,,,4.0,/Users/Carolina/SLEAP_project/inference/37_right_LS_50hz_2.h5,37_right_LS_50hz_2,40.0
500,-2.769576981549817,7.221319404816931,2.769576981549817,37,Right,DLS,50hz,20.0,1.0,,/Users/Carolina/SLEAP_project/inference/37_right_LS_50hz.h5,37_right_LS_50hz,
500,-2.138668993415356,9.351610773605934,2.138668993415356,37,Right,DLS,50hz,20.0,2.0,,/Users/Carolina/SLEAP_project/inference/37_right_LS_50hz.h5,37_right_LS_50hz,
500,-2.886685862041126,6.928360395217491,2.8866858620411264,37,Right,DLS,50hz,20.0,3.0,,/Users/Carolina/SLEAP_project/inference/37_right_LS_50hz.h5,37_right_LS_50hz,
375,-0.0442272488968805,339.1574283757451,0.0589696651958406,37,Right,DLS,50hz,,,1.0,/Users/Carolina/SLEAP_project/inference/37_right_LS_50hz.h5,37_right_LS_50hz,15.0
1000,-0.3204865855715477,124.81021609271104,0.1602432927857738,37,Right,DLS,50hz,,,2.0,/Users/Carolina/SLEAP_project/inference/37_right_LS_50hz.h5,37_right_LS_50hz,40.0
1000,1.557831557856303,25.67671697127712,0.7789157789281513,37,Right,DLS,50hz,,,3.0,/Users/Carolina/SLEAP_project/inference/37_right_LS_50hz.h5,37_right_LS_50hz,40.0
1000,2.634563197384164,15.182782496816044,1.317281598692082,37,Right,DLS,50hz,,,4.0,/Users/Carolina/SLEAP_project/inference/37_right_LS_50hz.h5,37_right_LS_50hz,40.0
750,0.110872219974305,270.5817562501462,0.0739148133162033,10,Right,ZI,0Hz,30.0,1.0,,/Users/Carolina/SLEAP_project/inference/10_right_ZI_0Hz_2.h5,10_right_ZI_0Hz_2,
750,-1.7968133004839415,16.696225474243764,1.197875533655961,10,Right,ZI,0Hz,30.0,2.0,,/Users/Carolina/SLEAP_project/inference/10_right_ZI_0Hz_2.h5,10_right_ZI_0Hz_2,
750,0.8951771434013576,33.51292000822382,0.5967847622675717,10,Right,ZI,0Hz,30.0,3.0,,/Users/Carolina/SLEAP_project/inference/10_right_ZI_0Hz_2.h5,10_right_ZI_0Hz_2,
250,-0.2172246479388516,46.03529155132976,0.4344492958777034,10,Right,ZI,0Hz,,,1.0,/Users/Carolina/SLEAP_project/inference/10_right_ZI_0Hz_2.h5,10_right_ZI_0Hz_2,10.0
500,0.9792946036553648,20.422863482905942,0.9792946036553648,10,Right,ZI,0Hz,,,2.0,/Users/Carolina/SLEAP_project/inference/10_right_ZI_0Hz_2.h5,10_right_ZI_0Hz_2,20.0
500,0.446919805401115,44.750757872656365,0.446919805401115,10,Right,ZI,0Hz,,,3.0,/Users/Carolina/SLEAP_project/inference/10_right_ZI_0Hz_2.h5,10_right_ZI_0Hz_2,20.0
750,1.0924174856444764,27.462028385879755,0.7282783237629843,10,Right,ZI,0Hz,,,4.0,/Users/Carolina/SLEAP_project/inference/10_right_ZI_0Hz_2.h5,10_right_ZI_0Hz_2,30.0
750,-0.5070305491411023,59.16803248013218,0.3380203660940682,10,Right,ZI,50Hz,30.0,1.0,,/Users/Carolina/SLEAP_project/inference/10_right_ZI_50Hz_1.h5,10_right_ZI_50Hz_1,
750,-2.5626759279271467,11.706513364827163,1.708450618618098,10,Right,ZI,50Hz,30.0,2.0,,/Users/Carolina/SLEAP_project/inference/10_right_ZI_50Hz_1.h5,10_right_ZI_50Hz_1,
750,0.6499072853996283,46.16043037823924,0.4332715235997522,10,Right,ZI,50Hz,30.0,3.0,,/Users/Carolina/SLEAP_project/inference/10_right_ZI_50Hz_1.h5,10_right_ZI_50Hz_1,
250,-0.0802047542076425,124.68088829386532,0.160409508415285,10,Right,ZI,50Hz,,,1.0,/Users/Carolina/SLEAP_project/inference/10_right_ZI_50Hz_1.h5,10_right_ZI_50Hz_1,10.0
500,-1.0937292934954594,18.28606047121753,1.0937292934954594,10,Right,ZI,50Hz,,,2.0,/Users/Carolina/SLEAP_project/inference/10_right_ZI_50Hz_1.h5,10_right_ZI_50Hz_1,20.0
500,0.1187697635094243,168.39302705534988,0.1187697635094243,10,Right,ZI,50Hz,,,3.0,/Users/Carolina/SLEAP_project/inference/10_right_ZI_50Hz_1.h5,10_right_ZI_50Hz_1,20.0
749,-1.0414099174697515,28.80710035188557,0.6942732783131677,10,Right,ZI,50Hz,,,4.0,/Users/Carolina/SLEAP_project/inference/10_right_ZI_50Hz_1.h5,10_right_ZI_50Hz_1,30.0
500,1.6967999219324232,11.786893517311537,1.6967999219324232,83,L,VLSD2,ctr,20.0,1.0,,/Volumes/Data/83/83_L_vls_ctr.h5,83_L_vls_ctr,
1500,-0.8723811248703338,-68.77727897760063,-0.2907937082901112,83,L,VLSD2,ctr,,,1.0,/Volumes/Data/83/83_L_vls_ctr.h5,83_L_vls_ctr,60.0
500,0.3262521698051159,61.3022742866257,0.3262521698051158,83,L,VLSD2,ctr,20.0,2.0,,/Volumes/Data/83/83_L_vls_ctr.h5,83_L_vls_ctr,
1500,3.885383754147964,15.442490059301122,1.2951279180493211,83,L,VLSD2,ctr,,,2.0,/Volumes/Data/83/83_L_vls_ctr.h5,83_L_vls_ctr,60.0
500,-1.1388756040200032,-17.56118045676279,-1.1388756040200032,83,L,VLSD2,ctr,20.0,3.0,,/Volumes/Data/83/83_L_vls_ctr.h5,83_L_vls_ctr,
1500,-0.1245344694419558,-481.7943198285785,-0.0415114898139852,83,L,VLSD2,ctr,,,3.0,/Volumes/Data/83/83_L_vls_ctr.h5,83_L_vls_ctr,60.0
375,1.8484658300503367,8.114837589176059,2.464621106733783,83,R,VLSD2,ctr,,,1.0,/Volumes/Data/83/83_R_vls_ctr.h5,83_R_vls_ctr,15.0
500,1.7545540088343523,11.398908155176771,1.7545540088343523,83,R,VLSD2,ctr,20.0,1.0,,/Volumes/Data/83/83_R_vls_ctr.h5,83_R_vls_ctr,
1500,-0.0420952608908769,-1425.3385946588453,-0.0140317536302923,83,R,VLSD2,ctr,,,2.0,/Volumes/Data/83/83_R_vls_ctr.h5,83_R_vls_ctr,60.0
500,-1.907194023295861,-10.486610043711018,-1.9071940232958613,83,R,VLSD2,ctr,20.0,2.0,,/Volumes/Data/83/83_R_vls_ctr.h5,83_R_vls_ctr,
1500,-1.1312475179516666,-53.03879040427963,-0.3770825059838888,83,R,VLSD2,ctr,,,3.0,/Volumes/Data/83/83_R_vls_ctr.h5,83_R_vls_ctr,60.0
500,0.4861237504286239,41.14178742010783,0.4861237504286239,83,R,VLSD2,ctr,20.0,3.0,,/Volumes/Data/83/83_R_vls_ctr.h5,83_R_vls_ctr,
1500,-0.2862528988150179,-209.6048642594643,-0.0954176329383393,83,R,VLSD2,ctr,,,4.0,/Volumes/Data/83/83_R_vls_ctr.h5,83_R_vls_ctr,60.0
375,0.5250898676310526,28.566538653035963,0.7001198235080701,83,R,VLSD2,50hz,,,1.0,/Volumes/Data/83/83_R_vls_50hz_2.h5,83_R_vls_50hz_2,15.0
500,-0.6119062560769417,-32.684745091877566,-0.6119062560769417,83,R,VLSD2,50hz,20.0,1.0,,/Volumes/Data/83/83_R_vls_50hz_2.h5,83_R_vls_50hz_2,
1500,0.0768940625321833,780.2943169362072,0.0256313541773944,83,R,VLSD2,50hz,,,2.0,/Volumes/Data/83/83_R_vls_50hz_2.h5,83_R_vls_50hz_2,60.0
500,0.3738368134721397,53.49927904168407,0.3738368134721397,83,R,VLSD2,50hz,20.0,2.0,,/Volumes/Data/83/83_R_vls_50hz_2.h5,83_R_vls_50hz_2,
1500,-1.6054804515432102,-37.3719903860101,-0.5351601505144034,83,R,VLSD2,50hz,,,3.0,/Volumes/Data/83/83_R_vls_50hz_2.h5,83_R_vls_50hz_2,60.0
500,-0.7724968072936147,-25.890074640008567,-0.7724968072936147,83,R,VLSD2,50hz,20.0,3.0,,/Volumes/Data/83/83_R_vls_50hz_2.h5,83_R_vls_50hz_2,
1500,-0.3999796660147688,-150.00762563211043,-0.1333265553382562,83,R,VLSD2,50hz,,,4.0,/Volumes/Data/83/83_R_vls_50hz_2.h5,83_R_vls_50hz_2,60.0
375,1.4491803015160043,10.350678921255223,1.9322404020213395,83,L,VLSD2,50hz,,,1.0,/Volumes/Data/83/83_L_vls_50hz.h5,83_L_vls_50hz,15.0
500,-1.7482382569234145,-11.440088283616682,-1.7482382569234145,83,L,VLSD2,50hz,20.0,1.0,,/Volumes/Data/83/83_L_vls_50hz.h5,83_L_vls_50hz,
1500,4.593184379585127,13.062832893596886,1.531061459861709,83,L,VLSD2,50hz,,,2.0,/Volumes/Data/83/83_L_vls_50hz.h5,83_L_vls_50hz,60.0
500,-1.4249871490847998,-14.035214291472755,-1.4249871490847998,83,L,VLSD2,50hz,20.0,2.0,,/Volumes/Data/83/83_L_vls_50hz.h5,83_L_vls_50hz,
1500,1.808028102486704,33.18532489482764,0.6026760341622348,83,L,VLSD2,50hz,,,3.0,/Volumes/Data/83/83_L_vls_50hz.h5,83_L_vls_50hz,60.0
500,0.5473808161278149,36.537634149257336,0.5473808161278149,83,L,VLSD2,50hz,20.0,3.0,,/Volumes/Data/83/83_L_vls_50hz.h5,83_L_vls_50hz,
1500,-0.1656887667511887,-362.12473045985496,-0.0552295889170629,83,L,VLSD2,50hz,,,4.0,/Volumes/Data/83/83_L_vls_50hz.h5,83_L_vls_50hz,60.0
375,-1.927842272249629,-7.780719520428539,-2.570456362999506,83,R,VLSD2,50hz,,,1.0,/Volumes/Data/83/83_R_vls_50hz.h5,83_R_vls_50hz,15.0
500,0.7960535946155624,25.123936548089564,0.7960535946155624,83,R,VLSD2,50hz,20.0,1.0,,/Volumes/Data/83/83_R_vls_50hz.h5,83_R_vls_50hz,
1500,0.9935725491795738,60.38814181163118,0.3311908497265245,83,R,VLSD2,50hz,,,2.0,/Volumes/Data/83/83_R_vls_50hz.h5,83_R_vls_50hz,60.0
500,0.468954173064573,42.64809047182972,0.468954173064573,83,R,VLSD2,50hz,20.0,2.0,,/Volumes/Data/83/83_R_vls_50hz.h5,83_R_vls_50hz,
1500,0.091952296050242,652.5122544761301,0.0306507653500806,83,R,VLSD2,50hz,,,3.0,/Volumes/Data/83/83_R_vls_50hz.h5,83_R_vls_50hz,60.0
500,0.2337414960419091,85.56461021544101,0.233741496041909,83,R,VLSD2,50hz,20.0,3.0,,/Volumes/Data/83/83_R_vls_50hz.h5,83_R_vls_50hz,
1500,0.441539761618598,135.88810162883587,0.1471799205395326,83,R,VLSD2,50hz,,,4.0,/Volumes/Data/83/83_R_vls_50hz.h5,83_R_vls_50hz,60.0
375,0.5909666859306727,25.382141425413064,0.7879555812408969,83,L,VLSD2,50hz,,,1.0,/Volumes/Data/83/83_L_vls_50hz_2.h5,83_L_vls_50hz_2,15.0
500,-1.472308702739514,-13.584107709739234,-1.4723087027395136,83,L,VLSD2,50hz,20.0,1.0,,/Volumes/Data/83/83_L_vls_50hz_2.h5,83_L_vls_50hz_2,
1500,0.5878587733302124,102.06533052165024,0.1959529244434041,83,L,VLSD2,50hz,,,2.0,/Volumes/Data/83/83_L_vls_50hz_2.h5,83_L_vls_50hz_2,60.0
500,-0.021931283080514,-911.9393483078978,-0.021931283080514,83,L,VLSD2,50hz,20.0,2.0,,/Volumes/Data/83/83_L_vls_50hz_2.h5,83_L_vls_50hz_2,
1500,0.287788928537298,208.4861301126248,0.095929642845766,83,L,VLSD2,50hz,,,3.0,/Volumes/Data/83/83_L_vls_50hz_2.h5,83_L_vls_50hz_2,60.0
500,0.1065310870703009,187.7386268179334,0.1065310870703009,83,L,VLSD2,50hz,20.0,3.0,,/Volumes/Data/83/83_L_vls_50hz_2.h5,83_L_vls_50hz_2,
1500,-2.330582289115464,-25.744639131696164,-0.7768607630384881,83,L,VLSD2,50hz,,,4.0,/Volumes/Data/83/83_L_vls_50hz_2.h5,83_L_vls_50hz_2,60.0
375,1.5589181987336622,9.6220571497496,2.0785575983115496,87,L,VLSD2,50hz,,,1.0,/Volumes/Data/87/87_L_VLS_50hz.h5,87_L_VLS_50hz,15.0
500,0.4706266620990083,42.496529862544186,0.4706266620990084,87,L,VLSD2,50hz,20.0,1.0,,/Volumes/Data/87/87_L_VLS_50hz.h5,87_L_VLS_50hz,
1500,0.755340462585121,79.43437823342936,0.2517801541950403,87,L,VLSD2,50hz,,,2.0,/Volumes/Data/87/87_L_VLS_50hz.h5,87_L_VLS_50hz,60.0
500,-1.0399819381976023,-19.23110321960215,-1.0399819381976023,87,L,VLSD2,50hz,20.0,2.0,,/Volumes/Data/87/87_L_VLS_50hz.h5,87_L_VLS_50hz,
1500,-0.1484329620632393,-404.2228839604859,-0.0494776540210797,87,L,VLSD2,50hz,,,3.0,/Volumes/Data/87/87_L_VLS_50hz.h5,87_L_VLS_50hz,60.0
500,-2.6958987059108943,-7.4186763605579795,-2.695898705910894,87,L,VLSD2,50hz,20.0,3.0,,/Volumes/Data/87/87_L_VLS_50hz.h5,87_L_VLS_50hz,
1500,0.1325631859174147,452.61434828051927,0.0441877286391382,87,L,VLSD2,50hz,,,4.0,/Volumes/Data/87/87_L_VLS_50hz.h5,87_L_VLS_50hz,60.0
375,0.6317546908967013,23.74339314949805,0.8423395878622685,87,L,VLSD2,50hz,,,1.0,/Volumes/Data/87/87_L_VLS_50hz_2.h5,87_L_VLS_50hz_2,15.0
500,0.3455607652087216,57.876940942412354,0.3455607652087216,87,L,VLSD2,50hz,20.0,1.0,,/Volumes/Data/87/87_L_VLS_50hz_2.h5,87_L_VLS_50hz_2,
1500,1.2698652846157608,47.24910644214906,0.4232884282052536,87,L,VLSD2,50hz,,,2.0,/Volumes/Data/87/87_L_VLS_50hz_2.h5,87_L_VLS_50hz_2,60.0
500,-0.9619929763184092,-20.790172581655334,-0.9619929763184092,87,L,VLSD2,50hz,20.0,2.0,,/Volumes/Data/87/87_L_VLS_50hz_2.h5,87_L_VLS_50hz_2,
1500,-1.8724636110513213,-32.043346341087044,-0.6241545370171072,87,L,VLSD2,50hz,,,3.0,/Volumes/Data/87/87_L_VLS_50hz_2.h5,87_L_VLS_50hz_2,60.0
500,1.951918679472872,10.24632850247692,1.951918679472872,87,L,VLSD2,50hz,20.0,3.0,,/Volumes/Data/87/87_L_VLS_50hz_2.h5,87_L_VLS_50hz_2,
1500,1.1213080841444123,53.50893376085983,0.3737693613814707,87,L,VLSD2,50hz,,,4.0,/Volumes/Data/87/87_L_VLS_50hz_2.h5,87_L_VLS_50hz_2,60.0
375,1.6780703077617496,8.938838814213547,2.237427077015666,87,R,VLSD2,50hz,,,1.0,/Volumes/Data/87/87_R_VLS_50hz.h5,87_R_VLS_50hz,15.0
500,2.2296349451787627,8.970078282656484,2.2296349451787627,87,R,VLSD2,50hz,20.0,1.0,,/Volumes/Data/87/87_R_VLS_50hz.h5,87_R_VLS_50hz,
1500,4.294100322732068,13.972659111472678,1.4313667742440226,87,R,VLSD2,50hz,,,2.0,/Volumes/Data/87/87_R_VLS_50hz.h5,87_R_VLS_50hz,60.0
500,-0.8708535673448417,-22.96597355738956,-0.8708535673448417,87,R,VLSD2,50hz,20.0,2.0,,/Volumes/Data/87/87_R_VLS_50hz.h5,87_R_VLS_50hz,
1500,0.2757637232535831,217.5775671001729,0.0919212410845277,87,R,VLSD2,50hz,,,3.0,/Volumes/Data/87/87_R_VLS_50hz.h5,87_R_VLS_50hz,60.0
500,1.7938005870852824,11.14951134702084,1.7938005870852824,87,R,VLSD2,50hz,20.0,3.0,,/Volumes/Data/87/87_R_VLS_50hz.h5,87_R_VLS_50hz,
1488,-0.3440944931049648,-174.3707068909621,-0.1146981643683216,87,R,VLSD2,50hz,,,4.0,/Volumes/Data/87/87_R_VLS_50hz.h5,87_R_VLS_50hz,60.0
375,0.4504270369952277,33.30173095306205,0.6005693826603036,87,R,VLSD2,50hz,,,1.0,/Volumes/Data/87/87_R_VLS_50hz_2.h5,87_R_VLS_50hz_2,15.0
